"","host_species","betacov","pred"
"248","Epomophorus minimus",0,0.223642873627379
"249","Epomophorus minor",0,0.0554051479199733
"250","Epomophorus wahlbergi",0,0.271966935808043
"251","Epomops dobsonii",0,0.181646980988564
"252","Eptesicus andinus",0,0.0111341131164558
"253","Eptesicus bobrinskoi",0,0.158399593365825
"254","Eptesicus bottae",0,0.238233375545065
"255","Eptesicus brasiliensis",0,0.0510748041230126
"256","Eptesicus chiriquinus",0,0.0108869058639361
"257","Eptesicus diminutus",0,0.0275230948662842
"258","Eptesicus dimissus",0,0.053916640559061
"259","Eptesicus floweri",0,0.0688897843301605
"260","Eptesicus furinalis",0,0.0620391041498021
"261","Eptesicus fuscus",0,0.0806862027285112
"262","Eptesicus gobiensis",0,0.151046061700563
"263","Eptesicus guadeloupensis",0,0.00457533918547713
"264","Eptesicus hottentotus",0,0.112513682494104
"265","Eptesicus innoxius",0,0.0117929615354187
"266","Eptesicus japonensis",0,0.0841586309092495
"267","Eptesicus kobayashii",0,0.0276873007150316
"268","Eptesicus matroka",0,0.0511065186113369
"269","Eptesicus nasutus",0,0.187164793114893
"270","Eptesicus nilssonii",1,0.266380674649063
"271","Eptesicus pachyotis",0,0.185209744354711
"272","Eptesicus platyops",0,0.0752358753574022
"273","Eptesicus serotinus",0,0.322169848857791
"274","Eptesicus serotinus",1,0.322169848857791
"275","Eptesicus tatei",0,0.098027396615484
"276","Erophylla bombifrons",0,0.0178360520252509
"277","Erophylla sezekorni",0,0.0482873388940746
"278","Euderma maculatum",0,0.0536511853996402
"279","Eudiscopus denticulus",0,0.124107317482381
"280","Eumops auripendulus",0,0.0682033299371906
"281","Eumops bonariensis",0,0.0568885641083048
"282","Eumops dabbenei",0,0.0512946946694556
"283","Eumops glaucinus",1,0.0826255291018469
"284","Eumops glaucinus",0,0.0826255291018469
"285","Eumops hansae",0,0.019737575755414
"286","Eumops maurus",0,0.0109918159950176
"287","Eumops patagonicus",0,0.0113901952102344
"288","Eumops perotis",0,0.0993764071030596
"289","Eumops trumbulli",0,0.0115297832399387
"290","Eumops underwoodi",0,0.0589446318092375
"291","Falsistrellus affinis",0,0.149186885646433
"292","Falsistrellus mackenziei",0,0.060056508887248
"293","Falsistrellus mordax",0,0.0384597270907948
"294","Falsistrellus petersi",0,0.0895358129335631
"295","Falsistrellus tasmaniensis",0,0.0695461923924682
"296","Furipterus horrens",0,0.0302206812053908
"297","Glauconycteris alboguttata",0,0.0312237525387595
"298","Glauconycteris argentata",0,0.107440312604716
"299","Glauconycteris beatrix",0,0.0630608089009934
"300","Glauconycteris curryae",0,0.0236470188390929
"301","Glauconycteris egeria",0,0.0385509752085571
"302","Glauconycteris gleni",0,0.0797278530763497
"303","Glauconycteris humeralis",0,0.0494528684165979
"304","Glauconycteris kenyacola",0,0.0326617517541468
"305","Glauconycteris machadoi",0,0.0141501993299672
"306","Glauconycteris poensis",0,0.101207855944795
"307","Glauconycteris superba",0,0.0607283339565329
"308","Glauconycteris variegata",0,0.178564607371733
"309","Glischropus javanus",0,0.0172564149161623
"310","Glischropus tylopus",0,0.128414566203649
"311","Glossophaga commissarisi",0,0.0376969947206466
"312","Glossophaga leachii",0,0.0364409237507373
"313","Glossophaga longirostris",0,0.0257313304939366
"314","Glossophaga morenoi",0,0.0344937290418792
"315","Glossophaga soricina",0,0.0689290384014727
"316","Glyphonycteris behnii",0,0.00189310151698598
"317","Glyphonycteris daviesi",0,0.00730301622943482
"318","Glyphonycteris sylvestris",0,0.0126595041293167
"319","Harpiocephalus harpia",0,0.177025179716514
"320","Harpiocephalus mordax",0,0.103592669091633
"321","Harpyionycteris celebensis",0,0.118215238404337
"322","Harpyionycteris whiteheadi",0,0.196231950499573
"323","Hesperoptenus blanfordi",0,0.105174922096942
"324","Hesperoptenus doriae",0,0.0281600159765146
"325","Hesperoptenus gaskelli",0,0.019011345363903
"326","Hesperoptenus tickelli",0,0.220078748620254
"327","Hesperoptenus tomesi",0,0.0358984541913932
"328","Hipposideros abae",0,0.0872431411079268
"329","Hipposideros ater",0,0.232735078014018
"330","Hipposideros beatus",0,0.0943947844592441
"331","Hipposideros bicolor",0,0.124677544267653
"332","Hipposideros breviceps",0,0.012733196011088
"333","Hipposideros calcaratus",0,0.0211044263671281
"334","Hipposideros camerunensis",0,0.0597439743908994
"335","Hipposideros cervinus",0,0.0806317633221852
"336","Hipposideros coronatus",0,0.0320757718403632
"337","Hipposideros corynophyllus",0,0.0179005732808976
"338","Hipposideros coxi",0,0.0282971476894374
"339","Hipposideros crumeniferus",0,0.0298925921457585
"340","Hipposideros curtus",0,0.0246559575511911
"341","Hipposideros cyclops",0,0.134086804330144
"342","Hipposideros demissus",0,0.0057532531059772
"343","Hipposideros dinops",0,0.013708328630402
"344","Hipposideros doriae",0,0.0377578245776483
"345","Hipposideros durgadasi",0,0.0806628944491073
"346","Hipposideros dyacorum",0,0.0402792865520853
"347","Hipposideros edwardshilli",0,0.00590542831848778
"348","Hipposideros fuliginosus",0,0.0955543014934303
"349","Hipposideros fulvus",0,0.218217209186191
"350","Hipposideros galeritus",1,0.258433700633852
"351","Hipposideros gigas",0,0.170241088618441
"352","Hipposideros grandis",0,0.110296765365839
"353","Hipposideros halophyllus",0,0.0887500194318434
"354","Hipposideros hypophyllus",0,0.0723251046780223
"355","Hipposideros inexpectatus",0,0.0295372781428965
"356","Hipposideros inornatus",0,0.0416734526148226
"357","Hipposideros jonesi",0,0.0860633938187555
"358","Hipposideros lamottei",0,0.0469546332198038
"359","Hipposideros lankadiva",0,0.236993816658198
"360","Hipposideros lekaguli",0,0.119435634772127
"361","Hipposideros lylei",0,0.190988464955604
"362","Hipposideros macrobullatus",0,0.0251197908272185
"363","Hipposideros madurae",0,0.0321139016210072
"364","Hipposideros maggietaylorae",0,0.0297963742446152
"365","Hipposideros marisae",0,0.0291041202265003
"366","Hipposideros megalotis",0,0.0961715237099646
"367","Hipposideros muscinus",0,0.0184823072318338
"368","Hipposideros nequam",0,0.0286369688973819
"369","Hipposideros obscurus",0,0.0927736943101203
"370","Hipposideros orbiculus",0,0.0207928856508941
"371","Hipposideros papua",0,0.0283779588745869
"372","Hipposideros pelingensis",0,0.0182933247773698
"373","Hipposideros pratti",0,0.261737819138224
"374","Hipposideros pratti",1,0.261737819138224
"375","Hipposideros pygmaeus",0,0.088041927126932
"376","Hipposideros ridleyi",0,0.0718123240889976
"377","Hipposideros rotalis",0,0.0845175239500928
"378","Hipposideros ruber",0,0.180525007741177
"379","Hipposideros ruber",1,0.180525007741177
"380","Hipposideros scutinares",0,0.0172121682536366
"381","Hipposideros semoni",0,0.052969988475891
"382","Hipposideros sorenseni",0,0.0211939656329643
"383","Hipposideros speoris",0,0.212669548892318
"384","Hipposideros stenotis",0,0.0695236588253724
"385","Hipposideros sumbae",0,0.0192148341690462
"386","Hipposideros thomensis",0,0.00511311377503126
"387","Hipposideros turpis",0,0.200169085633562
"388","Hipposideros vittatus",0,0.13087810856636
"389","Hipposideros wollastoni",0,0.0259626287627163
"390","Histiotus alienus",0,0.0191646478304171
"391","Histiotus humboldti",0,0.0172121682536366
"392","Histiotus laephotis",0,0.013315279951709
"393","Histiotus macrotus",0,0.0132611594041405
"394","Histiotus magellanicus",0,0.00816883552765616
"395","Histiotus montanus",0,0.0198355640269088
"396","Histiotus velatus",0,0.0338986846657093
"397","Hylonycteris underwoodi",0,0.0546988438208491
"398","Hypsugo alaschanicus",0,0.124846588283374
"399","Hypsugo anchietae",0,0.0708780634837218
"400","Hypsugo anthonyi",0,0.074716988920959
"401","Hypsugo arabicus",0,0.0917807031993781
"402","Hypsugo ariel",0,0.0911895914134811
"403","Hypsugo bodenheimeri",0,0.132542468650833
"404","Hypsugo cadornae",0,0.220726672045739
"405","Hypsugo crassulus",0,0.0640692421822686
"406","Hypsugo eisentrauti",0,0.101396820019495
"407","Hypsugo imbricatus",0,0.058434080487087
"408","Hypsugo joffrei",0,0.0694214543552571
"409","Hypsugo kitcheneri",0,0.0235701102400182
"410","Hypsugo lophurus",0,0.0265990435052359
"411","Hypsugo macrotis",0,0.0442040620126855
"412","Hypsugo musciculus",0,0.0359854337607239
"413","Hypsugo pulveratus",0,0.254068390432633
"414","Hypsugo savii",0,0.26589464022993
"415","Hypsugo savii",1,0.26589464022993
"416","Hypsugo vordermanni",0,0.021361696081563
"417","Ia io",1,0.288576540323344
"418","Idionycteris phyllotis",0,0.0609951132723267
"419","Kerivoula africana",0,0.0224668662069289
"420","Kerivoula agnella",0,0.00784945666677347
"421","Kerivoula argentata",0,0.100272821873886
"422","Kerivoula cuprosa",0,0.0487253571284592
"423","Kerivoula eriophora",0,0.0587821457476951
"424","Kerivoula flora",0,0.0539076896987195
"425","Kerivoula hardwickii",0,0.206136047190857
"426","Kerivoula intermedia",0,0.0361420584339158
"427","Kerivoula lanosa",0,0.0543458125731147
"428","Kerivoula lenis",0,0.0172121682536366
"429","Kerivoula minuta",0,0.0649005120148159
"430","Kerivoula muscina",0,0.0196666852541456
"431","Kerivoula myrella",0,0.0111885360631486
"432","Kerivoula papillosa",0,0.125521376414955
"433","Kerivoula pellucida",0,0.0982800502366407
"434","Kerivoula phalaena",0,0.050134549409102
"435","Kerivoula picta",0,0.225660008609434
"436","Kerivoula smithii",0,0.0524970006273757
"437","Kerivoula whiteheadi",0,0.102189254523997
"438","Laephotis angolensis",0,0.0308890984254377
"439","Laephotis botswanae",0,0.0690259153018911
"440","Laephotis namibensis",0,0.0282487577757129
"441","Laephotis wintoni",0,0.109389086079053
"442","Lampronycteris brachyotis",0,0.00705595249866091
"443","Lasionycteris noctivagans",0,0.0636639619480815
"444","Lasiurus atratus",0,0.0172121682536366
"445","Lasiurus blossevillii",0,0.0432688573325142
"446","Lasiurus borealis",0,0.0725127552537735
"447","Lasiurus castaneus",0,0.00628594296464982
"448","Lasiurus cinereus",0,0.0919391082972046
"449","Lasiurus degelidus",0,0.00673239553557218
"450","Lasiurus ebenus",0,0.00619584338655432
"451","Lasiurus ega",0,0.0845477107664807
"452","Lasiurus egregius",0,0.0218826446058851
"453","Lasiurus insularis",0,0.0174606283325525
"454","Lasiurus intermedius",0,0.062905383266684
"455","Lasiurus minor",0,0.012656593368227
"456","Lasiurus pfeifferi",0,0.0174606283325525
"457","Lasiurus salinae",0,0.0172121682536366
"458","Lasiurus seminolus",0,0.0732813815143582
"459","Lasiurus varius",0,0.0172121682536366
"460","Lasiurus xanthinus",0,0.0288448777505388
"461","Latidens salimalii",0,0.134506784761833
"462","Lavia frons",0,0.138405806231716
"463","Leptonycteris curasoae",0,0.0339903789474632
"464","Leptonycteris nivalis",0,0.0684416638631518
"465","Leptonycteris yerbabuenae",0,0.0432679338015954
"466","Lichonycteris obscura",0,0.0448772113961779
"467","Lionycteris spurrelli",0,0.0335063261340559
"468","Lonchophylla bokermanni",0,0.0150289432781277
"469","Lonchophylla dekeyseri",0,0.00993353300104706
"470","Lonchophylla handleyi",0,0.0125354895369127
"471","Lonchophylla hesperia",0,0.0132142323463402
"472","Lonchophylla mordax",0,0.0464880905117795
"473","Lonchophylla robusta",0,0.0233590940957366
"474","Lonchophylla thomasi",0,0.0236609215384465
"475","Lonchorhina aurita",0,0.0192650461318461
"476","Lonchorhina fernandezi",0,0.00119507888336773
"477","Lonchorhina inusitata",0,0.00182583408916902
"478","Lonchorhina marinkellei",0,0.00274941562834993
"479","Lonchorhina orinocensis",0,0.00267822137980655
"480","Lophostoma brasiliense",0,0.00542350144580923
"481","Lophostoma carrikeri",0,0.00233717734267908
"482","Lophostoma evotis",0,0.00613907970868242
"483","Lophostoma schulzi",0,0.00296934702743666
"484","Lophostoma silvicolum",0,0.0092362308829165
"485","Macroderma gigas",0,0.0208659721124072
"486","Macroglossus sobrinus",0,0.266536104228305
"487","Macrophyllum macrophyllum",0,0.0469793204622173
"488","Macrotus californicus",0,0.0156321667461692
"489","Macrotus waterhousii",0,0.0215623148668696
"490","Megaderma lyra",0,0.0798153369138023
"491","Megaderma spasma",0,0.0735524824006571
"492","Megaerops ecaudatus",0,0.258407370853177
"493","Megaerops kusnotoi",0,0.0728769409370359
"494","Megaerops niphanae",1,0.348290057118724
"495","Megaerops wetmorei",0,0.162036169008229
"496","Megaloglossus woermanni",0,0.157987487448806
"497","Megaloglossus woermanni",1,0.157987487448806
"498","Melonycteris fardoulisi",0,0.0116113091750573
"499","Melonycteris melanops",0,0.0364890191820352
"500","Melonycteris woodfordi",0,0.0289429209330738
"501","Mesophylla macconnelli",0,0.049063119630276
"502","Micronycteris brosseti",0,0.00145528520055835
"503","Micronycteris hirsuta",0,0.00488017152283072
"504","Micronycteris homezi",0,0.00186277926421805
"505","Micronycteris matses",0,0.000360549958782238
"506","Micronycteris megalotis",0,0.00916008225918612
"507","Micronycteris microtis",0,0.00589050520945815
"508","Micronycteris minuta",0,0.0100377024969543
"509","Micronycteris sanborni",0,0.000892319601705486
"510","Micronycteris schmidtorum",0,0.00832851724779919
"511","Micropteropus intermedius",0,0.0923470193036516
"512","Mimetillus moloneyi",0,0.135672393739018
"513","Mimon bennettii",0,0.00573327300578289
"514","Mimon cozumelae",0,0.00246320864714509
"515","Mimon crenulatum",0,0.0161401450972765
"516","Mimon koepckeae",0,0.00114246925868368
"517","Miniopterus africanus",0,0.0945461177274747
"518","Miniopterus fraterculus",0,0.0978979847242737
"519","Miniopterus fuscus",0,0.0342884331945296
"520","Miniopterus gleni",0,0.038645515449787
"521","Miniopterus macrocneme",0,0.0262064376226385
"522","Miniopterus magnater",0,0.149023450662742
"523","Miniopterus majori",0,0.0362132601507707
"524","Miniopterus manavi",0,0.0382646972335215
"525","Miniopterus medius",0,0.0602526729311303
"526","Miniopterus minor",0,0.0530517866877953
"527","Miniopterus natalensis",0,0.0237338110390602
"528","Miniopterus paululus",0,0.0140355220363867
"529","Miniopterus robustior",0,0.00374665021692729
"530","Miniopterus shortridgei",0,0.0172121682536366
"531","Molossops aequatorianus",0,0.0111526257653283
"532","Molossops mattogrossensis",0,0.0286013100992829
"533","Molossops neglectus",0,0.0141302173291939
"534","Molossops temminckii",0,0.0316339810058844
"535","Molossus aztecus",0,0.0281503623485842
"536","Molossus barnesi",0,0.00263916181333352
"537","Molossus coibensis",0,0.0115358513191221
"538","Molossus currentium",0,0.0287906950886103
"539","Molossus molossus",0,0.064453430416167
"540","Molossus pretiosus",0,0.0340720778686235
"541","Molossus rufus",0,0.0421041882242268
"542","Molossus sinaloae",0,0.0572944168288824
"543","Monophyllus plethodon",0,0.00935992174015995
