"","host_species","betacov","pred"
"349","Hipposideros semoni",0,0.0102940706763112
"350","Hipposideros sorenseni",0,0.00395384698875209
"351","Hipposideros speoris",0,0.151196084404556
"352","Hipposideros stenotis",0,0.0201277223472737
"353","Hipposideros sumbae",0,0.00301422627570171
"354","Hipposideros thomensis",0,0.000563582800199071
"355","Hipposideros turpis",0,0.11913055577718
"356","Hipposideros vittatus",0,0.116020008215921
"357","Hipposideros wollastoni",0,0.00212044656703335
"358","Histiotus alienus",0,0.00540252527438913
"359","Histiotus humboldti",0,0.00915015410905801
"360","Histiotus laephotis",0,0.00723620108880374
"361","Histiotus macrotus",0,0.0124679993990181
"362","Histiotus magellanicus",0,0.00584694444818787
"363","Histiotus montanus",0,0.0173026308655455
"364","Histiotus velatus",0,0.0172657004929643
"365","Hylonycteris underwoodi",0,0.0348550047271212
"366","Hypsugo alaschanicus",0,0.101753116067691
"367","Hypsugo anchietae",0,0.023855033010972
"368","Hypsugo anthonyi",0,0.031598090887864
"369","Hypsugo arabicus",0,0.0346910439341403
"370","Hypsugo ariel",0,0.0380073480658789
"371","Hypsugo bodenheimeri",0,0.0659083229368469
"372","Hypsugo cadornae",0,0.141687517794201
"373","Hypsugo crassulus",0,0.0138728581415354
"374","Hypsugo eisentrauti",0,0.022842552530542
"375","Hypsugo imbricatus",0,0.00861831555433787
"376","Hypsugo joffrei",0,0.0264491478409556
"377","Hypsugo kitcheneri",0,0.00170339516446669
"378","Hypsugo lophurus",0,0.00257049331143527
"379","Hypsugo macrotis",0,0.00445479013270078
"380","Hypsugo musciculus",0,0.00502737180628176
"381","Hypsugo pulveratus",0,0.231004490696556
"382","Hypsugo savii",1,0.431445384423569
"383","Hypsugo vordermanni",0,0.00265151341379156
"384","Ia io",1,0.266618421991161
"385","Idionycteris phyllotis",0,0.0383521800964326
"386","Kerivoula africana",0,0.00858456063767932
"387","Kerivoula agnella",0,0.000437730855991643
"388","Kerivoula argentata",0,0.0457843898060001
"389","Kerivoula cuprosa",0,0.00649775679410145
"390","Kerivoula eriophora",0,0.0104845859347834
"391","Kerivoula flora",0,0.00637108437810694
"392","Kerivoula hardwickii",0,0.186638488276467
"393","Kerivoula intermedia",0,0.00313646016677497
"394","Kerivoula lanosa",0,0.0364351756853659
"395","Kerivoula lenis",0,0.00915015410905801
"396","Kerivoula minuta",0,0.00828131548791118
"397","Kerivoula muscina",0,0.00136747636247269
"398","Kerivoula myrella",0,0.000546488526389137
"399","Kerivoula papillosa",0,0.0457896488712084
"400","Kerivoula pellucida",0,0.0218584848701571
"401","Kerivoula phalaena",0,0.00919512907912012
"402","Kerivoula picta",0,0.198705451271155
"403","Kerivoula smithii",0,0.00837413944542745
"404","Kerivoula whiteheadi",0,0.0270330864179766
"405","Laephotis angolensis",0,0.00409209370609798
"406","Laephotis botswanae",0,0.017538502668491
"407","Laephotis namibensis",0,0.00940727506226039
"408","Laephotis wintoni",0,0.0523887829922428
"409","Lampronycteris brachyotis",0,0.00371865539422852
"410","Lasionycteris noctivagans",0,0.104465513055667
"411","Lasiurus atratus",0,0.00915015410905801
"412","Lasiurus blossevillii",0,0.0760289401979529
"413","Lasiurus borealis",0,0.0848329992621007
"414","Lasiurus castaneus",0,0.00052255389176369
"415","Lasiurus cinereus",0,0.172492688132151
"416","Lasiurus degelidus",0,0.00168661705113604
"417","Lasiurus ebenus",0,0.00334186549760934
"418","Lasiurus ega",0,0.103647128900799
"419","Lasiurus egregius",0,0.00548965357427259
"420","Lasiurus insularis",0,0.00727663798493439
"421","Lasiurus intermedius",0,0.0397379395453186
"422","Lasiurus minor",0,0.00381249196634125
"423","Lasiurus pfeifferi",0,0.00727663798493439
"424","Lasiurus salinae",0,0.00915015410905801
"425","Lasiurus seminolus",0,0.047486160465424
"426","Lasiurus varius",0,0.00915015410905801
"427","Lasiurus xanthinus",0,0.0195113048929641
"428","Latidens salimalii",0,0.0791059057640789
"429","Lavia frons",0,0.153361355918397
"430","Leptonycteris curasoae",0,0.0152382733834779
"431","Leptonycteris nivalis",0,0.0695692140350406
"432","Leptonycteris yerbabuenae",0,0.0678693778451866
"433","Lichonycteris obscura",0,0.0469342796128089
"434","Lionycteris spurrelli",0,0.0204238831129137
"435","Lonchophylla bokermanni",0,0.00659529050620405
"436","Lonchophylla dekeyseri",0,0.00325459912816423
"437","Lonchophylla handleyi",0,0.00473806542396647
"438","Lonchophylla hesperia",0,0.00455604938667372
"439","Lonchophylla mordax",0,0.0337569690341164
"440","Lonchophylla robusta",0,0.00663636383825848
"441","Lonchophylla thomasi",0,0.0130449170051139
"442","Lonchorhina aurita",0,0.0177233627070331
"443","Lonchorhina fernandezi",0,0.000266505708360491
"444","Lonchorhina inusitata",0,0.000600970215247905
"445","Lonchorhina marinkellei",0,0.000711636404396049
"446","Lonchorhina orinocensis",0,0.000391573506348845
"447","Lophostoma brasiliense",0,0.00578046869873141
"448","Lophostoma carrikeri",0,0.00152063862622963
"449","Lophostoma evotis",0,0.00196774198238768
"450","Lophostoma schulzi",0,0.000584378697798199
"451","Lophostoma silvicolum",0,0.012070579789695
"452","Macroderma gigas",0,0.024689572603473
"453","Macroglossus sobrinus",0,0.306147318044702
"454","Macrophyllum macrophyllum",0,0.0289896277429009
"455","Macrotus californicus",0,0.0163796564473482
"456","Macrotus waterhousii",0,0.023476289436759
"457","Megaderma lyra",0,0.191981039908377
"458","Megaderma spasma",0,0.146938932923441
"459","Megaerops ecaudatus",0,0.208145026913167
"460","Megaerops kusnotoi",0,0.0319904759905611
"461","Megaerops niphanae",1,0.339042218074151
"462","Megaerops wetmorei",0,0.0688994565660278
"463","Megaloglossus woermanni",1,0.14934008908388
"464","Melonycteris fardoulisi",0,0.00469191359477695
"465","Melonycteris melanops",0,0.0113494663930287
"466","Melonycteris woodfordi",0,0.00973865998306881
"467","Mesophylla macconnelli",0,0.0321288146538747
"468","Micronycteris brosseti",0,0.000553548274015233
"469","Micronycteris hirsuta",0,0.00196132184863596
"470","Micronycteris homezi",0,0.000639941563248533
"471","Micronycteris matses",0,0.000144794732113783
"472","Micronycteris megalotis",0,0.00506877784980569
"473","Micronycteris microtis",0,0.0068251142653981
"474","Micronycteris minuta",0,0.00619950747436789
"475","Micronycteris sanborni",0,0.000380186890483037
"476","Micronycteris schmidtorum",0,0.0048077981373723
"477","Micropteropus intermedius",0,0.0502613572001802
"478","Mimetillus moloneyi",0,0.0661059483072343
"479","Mimon bennettii",0,0.00861480664435795
"480","Mimon cozumelae",0,0.00252700992714149
"481","Mimon crenulatum",0,0.0175099296002913
"482","Mimon koepckeae",0,0.000663003147239633
"483","Miniopterus africanus",0,0.0384168728866954
"484","Miniopterus fraterculus",0,0.03898398681437
"485","Miniopterus fuscus",0,0.00869479118573541
"486","Miniopterus gleni",0,0.0106541895353605
"487","Miniopterus macrocneme",0,0.043222181667044
"488","Miniopterus magnater",0,0.0859251781558383
"489","Miniopterus majori",0,0.012090115135248
"490","Miniopterus manavi",0,0.0129634178178301
"491","Miniopterus medius",0,0.0178300945429732
"492","Miniopterus minor",0,0.0134332442140082
"493","Miniopterus natalensis",0,0.0190327251727071
"494","Miniopterus paululus",0,0.00912353308711436
"495","Miniopterus robustior",0,0.000228825868079598
"496","Miniopterus shortridgei",0,0.00915015410905801
"497","Molossops aequatorianus",0,0.000941670518323446
"498","Molossops mattogrossensis",0,0.00862581282577816
"499","Molossops neglectus",0,0.00434223814143102
"500","Molossops temminckii",0,0.0139705490703821
"501","Molossus aztecus",0,0.0109612792745577
"502","Molossus barnesi",0,0.00031977664310693
"503","Molossus coibensis",0,0.00476052366031975
"504","Molossus currentium",0,0.00496674269835878
"505","Molossus molossus",0,0.0677155729110771
"506","Molossus pretiosus",0,0.0132923261811366
"507","Molossus rufus",0,0.0575577692747089
"508","Molossus sinaloae",0,0.0297844648512141
"509","Monophyllus plethodon",0,0.00400011567024827
"510","Monophyllus redmani",0,0.0270916887685749
"511","Mops brachypterus",0,0.0383126478575383
"512","Mops congicus",0,0.0334171132613857
"513","Mops demonstrator",0,0.0113310458348383
"514","Mops leucostigma",0,0.024416588196954
"515","Mops midas",0,0.201287947999027
"516","Mops mops",0,0.0100715228161785
"517","Mops nanulus",0,0.0226001210638639
"518","Mops niangarae",0,0.00362228944114363
"519","Mops niveiventer",0,0.0455029341232295
"520","Mops petersoni",0,0.00407103260945896
"521","Mops sarasinorum",0,0.0165850095659299
"522","Mops spurrelli",0,0.0120884546478717
"523","Mops thersites",0,0.0419203901368063
"524","Mops trevori",0,0.00741220805358819
"525","Mormoops blainvillei",0,0.0140811109768848
"526","Mormoops magna",0,0.00915015410905801
"527","Mormoops megalophylla",0,0.0732581771072877
"528","Mormopterus acetabulosus",0,0.0248108838107054
"529","Mormopterus beccarii",0,0.0476200080164415
"530","Mormopterus doriae",0,0.00536465894948
"531","Mormopterus jugularis",0,0.0144579006788939
"532","Mormopterus kalinowskii",0,0.0031950404517831
"533","Mormopterus loriae",0,0.0190432073344759
"534","Mormopterus minutus",0,0.0055895127088535
"535","Mormopterus norfolkensis",0,0.0131653280614101
"536","Mormopterus phrudus",0,0.000643623660915255
"537","Mormopterus planiceps",0,0.0456326518563055
"538","Mosia nigrescens",0,0.00583619952725631
"539","Murina aenea",0,0.00642930007887658
"540","Murina aurata",0,0.108721974276881
"541","Murina cyclotis",0,0.15537059003012
"542","Murina florium",0,0.00460474016859421
"543","Murina fusca",0,0.101008006640248
"544","Murina grisea",0,0.0259992894134144
"545","Murina hilgendorfi",0,0.171890683447411
"546","Murina huttoni",0,0.239173588148545
"547","Murina leucogaster",0,0.217973476662598
"548","Murina puta",0,0.0353220014903842
"549","Murina rozendaali",0,0.00372119268776283
"550","Murina ryukyuana",0,0.00653406349437438
"551","Murina silvatica",0,0.0850143557343999
"552","Murina suilla",0,0.00911474100431233
"553","Murina tenebrosa",0,0.00862446367316756
"554","Murina tubinaris",0,0.142171065209252
"555","Murina ussuriensis",0,0.0879271911299953
"556","Musonycteris harrisoni",0,0.0102862844648127
"557","Myonycteris brachycephala",0,0.00706132045949774
"558","Myonycteris relicta",0,0.109041136239437
"559","Myopterus daubentonii",0,0.0204965929791631
"560","Myopterus whitleyi",0,0.0188938641817931
"561","Myotis abei",0,0.0290832369726732
"562","Myotis adversus",0,0.0170017880009318
"563","Myotis aelleni",0,0.00250284238603207
"564","Myotis albescens",0,0.0338206438608096
"565","Myotis alcathoe",0,0.00915015410905801
"566","Myotis altarium",0,0.2420098356809
"567","Myotis anjouanensis",0,0.000754704622628432
"568","Myotis annamiticus",0,0.00901667020790877
"569","Myotis annectans",0,0.107698436779735
"570","Myotis atacamensis",0,0.00498688163721314
